0	1.000000
1	0.615769
2	0.412448
3	0.288097
4	0.205027
5	0.155699
6	0.125610
7	0.096770
8	0.074363
9	0.055576
10	0.048274
11	0.032055
12	0.022117
13	0.012159
14	0.004301
15	0.002158
16	0.004041
17	-0.001916
18	0.000532
19	0.001325
20	0.009030
21	0.008785
22	0.005643
23	0.003079
24	0.001753
25	-0.007809
26	-0.010006
27	-0.017546
28	-0.014722
29	-0.011086
